steps,terminated_early,total_reward,track_pct,search_pct,visibility_pct,n_spiral_activations,mean_centering_dist,mean_fraction,mean_action_jerk,post_handoff_cent,n_transitions,episode,model,scenario
44,True,38.322337971526935,100.0,0.0,100.0,0,0.9909737986085235,0.09727894176136363,0.154820972057276,0.991291676943414,0,3,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_300000_steps.zip,medium
129,True,292.00053577672884,95.34883720930233,0.0,95.34883720930233,0,0.5247391184790416,0.09282107469512195,0.13780218525789678,0.5247391184790416,0,1,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_350000_steps.zip,medium
19,True,-12.02319111446273,31.57894736842105,0.0,31.57894736842105,0,0.808413150534979,0.08821614583333333,0.16872508575518927,0.889405431255447,0,2,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_350000_steps.zip,medium
14,True,-11.895658043939257,28.571428571428573,0.0,28.571428571428573,0,0.9270012412205427,0.0634765625,0.10022887702171619,1.0293701329528704,0,3,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_350000_steps.zip,medium
15,True,-9.597227696352821,40.0,0.0,40.0,0,0.9504757951333209,0.06705729166666667,0.13603893986770085,0.9445008617702886,0,1,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_400000_steps.zip,medium
17,True,-16.737740401920895,0.0,0.0,0.0,0,nan,nan,0.17866156715899706,nan,0,2,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_400000_steps.zip,medium
15,True,-16.252878445762555,0.0,0.0,0.0,0,nan,nan,0.1266863207731928,nan,0,3,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_400000_steps.zip,medium
2000,False,20.762337986393415,22.25,71.8,22.5,6,0.7358721518308046,0.09666652036516854,0.043626103993028166,0.5476415732459621,11,1,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_50000_steps.zip,medium
1378,True,319.699913116001,37.08272859216255,51.30624092888244,37.59071117561684,8,0.775360678730478,0.07840019569471625,0.07150332122525781,0.7172187818575373,15,2,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_50000_steps.zip,medium
539,True,-37.95575109055994,36.54916512059369,52.319109461966605,36.92022263450835,3,0.8840073185567794,0.04342480964467005,0.07737362529168453,0.8848028584572887,5,3,C:\Users\diego\OneDrive - Universidad Rey Juan Carlos\Documentos\GIA_URJC\Curso 2025-26\TFG\autonomous-flight-system\UAV_3D_Virtual_Env-master\models\hover_track_v4_3\checkpoints\model_50000_steps.zip,medium
