steps,terminated_early,total_reward,track_pct,search_pct,visibility_pct,n_spiral_activations,mean_centering_dist,mean_fraction,mean_action_jerk,post_handoff_cent,n_transitions,episode,model,scenario
797,True,-290.7121825920253,1.1292346298619824,95.60853199498118,1.2547051442910917,1,1.1648370701503126,0.017361111111111112,0.011270169617991951,1.1575049206138626,2,1,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
138,True,-82.07189501398499,2.898550724637681,68.84057971014492,3.6231884057971016,2,1.265387207912311,0.008056640625,0.08467236484815605,1.268788322938389,3,2,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
47,True,-7.526422062025445,27.659574468085108,12.76595744680851,29.78723404255319,1,1.1827293336249642,0.02185997596153846,0.1374118910373553,1.19405473004949,2,3,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
997,True,-356.59299657658437,3.711133400200602,94.38314944834504,3.8114343029087263,1,0.9453441575254294,0.07113070101351351,0.010722633281041938,0.9512101972054465,2,4,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
799,True,-281.90178518105625,1.376720901126408,95.24405506883605,1.5018773466833542,1,1.1315349878570513,0.025124289772727272,0.010619634290326172,1.1253598030131753,2,5,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
742,True,-251.46944325280452,3.504043126684636,93.66576819407008,3.638814016172507,1,1.1000498848142803,0.033766526442307696,0.014967390797987038,1.1084119340702245,2,1,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
294,True,120.96880616206025,52.04081632653061,15.646258503401361,53.06122448979592,3,0.9636961945986527,0.07850796568627451,0.12948062289951198,0.964562392526741,6,2,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
239,True,547.9073683463968,96.65271966527196,0.0,96.65271966527196,0,0.5439393745883017,0.2512428977272727,0.19275334089243112,0.4958957241722658,0,3,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
238,True,79.80860987222782,52.52100840336134,30.672268907563026,53.36134453781513,2,0.8299998450934102,0.1383046875,0.2014825581592598,0.8354984248782288,4,4,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
404,True,-139.9955394829755,2.722772277227723,91.33663366336634,2.9702970297029703,1,1.0793028620074694,0.026278409090909092,0.021832245002239573,1.073705408614668,2,5,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
120,True,-57.840298064522706,10.0,60.833333333333336,10.833333333333334,1,1.0517780020180043,0.022623697916666668,0.08289571542355444,1.0485426481195208,2,1,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
19,True,7.975468723852491,94.73684210526316,0.0,94.73684210526316,0,0.7424065460261668,0.1421440972222222,0.20761400626765358,0.7424065460261668,0,2,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
338,True,-111.13649260640133,12.42603550295858,79.58579881656804,12.721893491124261,1,1.0390228503738792,0.040341331845238096,0.05023612141283091,1.0385206047199804,2,3,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
345,True,63.552045389237776,32.46376811594203,60.57971014492754,32.7536231884058,1,0.8006439246058764,0.14743477957589285,0.048740831707322664,0.8025155130721418,2,4,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
1119,True,-452.3225690721676,2.0554066130473636,94.36997319034853,2.1447721179624666,2,1.0215723722269137,0.09854789402173914,0.01617447862090053,1.034249573997658,3,5,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
320,True,645.139225367174,100.0,0.0,100.0,0,0.6461099147823378,0.2167816162109375,0.05213262598529505,0.678250639976102,0,1,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
514,True,565.388531174559,66.34241245136187,29.961089494163424,66.53696498054475,1,0.7055288016027216,0.18846510722140764,0.046913156656232496,0.7090273514765749,2,2,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
297,True,-97.31189336662,7.070707070707071,84.51178451178451,7.407407407407407,1,0.9459339233643731,0.07979910714285714,0.040119800595503706,0.948590786734141,2,3,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
388,True,847.5337166623741,87.11340206185567,6.701030927835052,87.37113402061856,1,0.5434060510809966,0.2572173169378698,0.06661845634881532,0.5452807254272145,2,4,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
124,True,-52.945075717991486,1.6129032258064515,70.96774193548387,2.4193548387096775,1,1.1534658956668384,0.00341796875,0.06757787315220368,1.1564996645641064,2,5,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
