episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
160,43388,-665.17,688,0.0,0.0,0.0,0.4439,0.627,0.8921,0.0,0.0,0.3153,-0.7137,A,0.098,0.000-0.118,0.254,0.127,0.041
161,43705,-340.24,317,0.0,0.0,0.0,0.445,0.6042,0.8587,0.0,0.0,0.1808,-0.652,A,0.1258,0.000-0.118,0.255,0.127,0.041
162,44082,-426.6,377,0.0,0.0,0.0,0.4585,0.658,0.886,0.0,0.0,0.2261,-0.7741,A,0.0848,0.000-0.118,0.255,0.128,0.041
163,44360,343.88,278,98.2,0.7508,0.1238,0.4396,0.426,0.8832,0.4794,0.5438,0.2793,-0.3569,A,0.0876,0.000-0.118,0.255,0.128,0.041
164,44841,-502.64,481,0.0,0.0,0.0,0.4616,0.645,0.901,0.0,0.0,0.2817,-0.7563,A,0.0997,0.000-0.118,0.256,0.128,0.041
165,45314,1156.8,473,94.5,0.4084,0.1623,0.3751,0.4765,0.9233,1.5021,0.6474,0.3778,-0.4253,A,0.0807,0.000-0.118,0.257,0.128,0.041
166,45731,-425.02,417,0.0,0.0,0.0,0.4212,0.5686,0.8336,0.0,0.0,0.1763,-0.5884,A,0.0876,0.000-0.118,0.257,0.129,0.041
167,46099,245.09,368,85.9,0.8956,0.1057,0.4403,0.5004,0.8846,0.1186,0.4244,0.3573,-0.488,A,0.0936,0.000-0.118,0.258,0.129,0.042
168,46570,-464.11,471,0.0,0.0,0.0,0.4184,0.5786,0.9321,0.0,0.0,0.1837,-0.6139,A,0.1113,0.000-0.118,0.258,0.129,0.042
169,47100,-498.12,530,0.0,0.0,0.0,0.4147,0.589,0.9497,0.0,0.0,0.2327,-0.6286,A,0.0825,0.000-0.118,0.259,0.129,0.042
170,47519,-422.87,419,0.0,0.0,0.0,0.4307,0.5781,0.9261,0.0,0.0,0.168,-0.6164,A,0.1001,0.000-0.118,0.259,0.13,0.042
171,48024,-405.16,505,12.1,1.2567,0.0135,0.4394,0.5685,0.938,0.0,0.0174,0.2058,-0.5957,A,0.108,0.000-0.118,0.26,0.13,0.042
172,48423,-241.84,399,21.6,1.1516,0.0122,0.4412,0.4799,0.9177,0.0005,0.0304,0.1573,-0.4458,A,0.1193,0.000-0.118,0.261,0.13,0.042
173,48602,76.69,179,67.0,0.7816,0.1245,0.4809,0.4057,0.6906,0.2501,0.3299,0.3181,-0.325,A,0.1264,0.000-0.118,0.261,0.13,0.042
174,49581,-831.09,979,0.0,0.0,0.0,0.4114,0.5131,0.8965,0.0,0.0,0.2054,-0.4923,A,0.1211,0.000-0.118,0.262,0.131,0.042
175,49939,310.88,358,86.6,0.6732,0.0989,0.4191,0.5477,0.8709,0.3885,0.3901,0.3835,-0.5488,A,0.1017,0.000-0.118,0.262,0.131,0.042
176,50350,-214.2,411,29.9,0.8511,0.0758,0.4649,0.5499,0.8223,0.0611,0.1139,0.2508,-0.5774,A,0.0873,0.000-0.118,0.263,0.131,0.043
177,50765,-388.71,415,0.0,0.0,0.0,0.4096,0.5147,0.9167,0.0,0.0,0.1165,-0.4874,A,0.1071,0.000-0.118,0.263,0.132,0.043
178,51418,-711.53,653,0.0,0.0,0.0,0.4753,0.6428,0.9586,0.0,0.0,0.2038,-0.7574,A,0.1306,0.000-0.118,0.264,0.132,0.043
179,51896,94.82,478,46.9,0.7534,0.1499,0.4202,0.5009,0.8893,0.1337,0.3008,0.3702,-0.4747,A,0.0993,0.000-0.118,0.265,0.132,0.043
180,52896,-830.09,1000,0.0,0.0,0.0,0.4052,0.5225,0.9168,0.0,0.0,0.2168,-0.5052,A,0.1197,0.000-0.118,0.266,0.133,0.043
181,52980,-17.93,84,72.6,1.0304,0.0483,0.5167,0.4346,0.509,0.0164,0.1822,0.1827,-0.3735,A,0.105,0.000-0.118,0.266,0.133,0.043
182,53525,-193.16,545,34.3,0.8733,0.1131,0.4082,0.5404,0.9416,0.0239,0.1867,0.1809,-0.538,A,0.1302,0.000-0.118,0.267,0.133,0.043
183,53932,-405.25,407,0.0,0.0,0.0,0.4075,0.5675,0.9358,0.0,0.0,0.1345,-0.5736,A,0.1165,0.000-0.118,0.267,0.134,0.043
184,54380,-412.69,448,0.0,0.0,0.0,0.4031,0.5367,0.9475,0.0,0.0,0.1602,-0.5328,A,0.0862,0.000-0.118,0.268,0.134,0.044
185,54855,-421.13,475,0.0,0.0,0.0,0.4043,0.5358,0.9651,0.0,0.0,0.1615,-0.5096,A,0.098,0.000-0.118,0.269,0.134,0.044
186,55384,-470.02,529,0.0,0.0,0.0,0.4391,0.5302,0.9419,0.0,0.0,0.1726,-0.5131,A,0.1167,0.000-0.118,0.269,0.135,0.044
187,56127,-81.87,743,35.1,0.5852,0.1059,0.4204,0.5393,0.9563,0.1919,0.1724,0.2554,-0.5432,A,0.1047,0.000-0.118,0.27,0.135,0.044
188,56527,-254.74,400,21.2,1.0056,0.0486,0.4488,0.4833,0.8112,0.0061,0.0563,0.1623,-0.4513,A,0.1191,0.000-0.118,0.271,0.135,0.044
189,57527,-689.63,1000,0.0,0.0,0.0,0.4118,0.5309,0.9723,0.0,0.0,0.3415,-0.5173,A,0.1105,0.000-0.118,0.272,0.136,0.044
190,57862,-258.64,335,21.8,1.0439,0.0482,0.4898,0.4569,0.649,0.0018,0.0546,0.1038,-0.4363,A,0.0914,0.000-0.118,0.272,0.136,0.044
191,58738,83.09,876,42.1,0.6097,0.0809,0.4109,0.5498,0.9354,0.3534,0.1623,0.266,-0.5628,A,0.1033,0.000-0.118,0.273,0.137,0.045
192,59170,-329.41,432,21.3,0.8432,0.0705,0.5306,0.4365,0.5651,0.057,0.0727,0.0537,-0.4013,A,0.1349,0.000-0.118,0.274,0.137,0.045
193,59524,-175.56,354,35.3,0.8951,0.0447,0.5202,0.4544,0.6862,0.1446,0.088,0.0919,-0.4385,A,0.1131,0.000-0.118,0.274,0.137,0.045
194,59732,118.95,208,100.0,0.7954,0.0609,0.4053,0.5609,0.8503,0.2339,0.3035,0.3162,-0.5628,A,0.1164,0.000-0.118,0.275,0.137,0.045
195,60032,-289.88,300,2.7,0.7487,0.0396,0.4419,0.563,0.9064,0.022,0.0058,0.174,-0.5868,A,0.1366,0.000-0.118,0.275,0.138,0.045
196,60490,-392.62,458,0.0,0.0,0.0,0.4384,0.5154,0.9012,0.0,0.0,0.2123,-0.4983,A,0.1026,0.000-0.118,0.276,0.138,0.045
197,60952,-122.78,462,38.7,0.8746,0.0415,0.441,0.5103,0.902,0.1417,0.09,0.2147,-0.4964,A,0.1137,0.000-0.118,0.276,0.138,0.045
198,61355,-65.92,403,37.0,0.7085,0.0493,0.4456,0.4896,0.8156,0.2823,0.0965,0.1681,-0.4612,A,0.1204,0.000-0.118,0.277,0.138,0.045
199,61679,-94.94,324,57.7,0.9365,0.0397,0.4591,0.502,0.7867,0.1373,0.1298,0.0867,-0.499,A,0.1057,0.000-0.118,0.277,0.139,0.045
200,61956,-124.4,277,35.0,0.9991,0.0654,0.4537,0.4999,0.8246,0.0042,0.1117,0.1841,-0.4664,A,0.1088,0.000-0.118,0.277,0.139,0.045
201,62366,-80.02,410,33.9,0.6612,0.0575,0.4393,0.5141,0.8305,0.3133,0.0982,0.1626,-0.4998,A,0.1252,0.000-0.118,0.278,0.139,0.046
202,62796,52.86,430,44.7,0.6023,0.0545,0.4355,0.4976,0.7807,0.5476,0.1236,0.1634,-0.4813,A,0.1289,0.000-0.118,0.278,0.139,0.046
203,63116,-280.86,320,11.9,1.0293,0.0342,0.4743,0.4695,0.7773,0.0018,0.025,0.0586,-0.4419,A,0.1264,0.000-0.118,0.279,0.139,0.046
204,63431,-128.89,315,39.7,0.8181,0.0412,0.4231,0.5033,0.7822,0.1616,0.0919,0.0815,-0.4813,A,0.0926,0.000-0.118,0.279,0.14,0.046
205,63729,-73.27,298,55.4,0.8823,0.0318,0.4173,0.5043,0.8251,0.1541,0.1111,0.0551,-0.4757,A,0.128,0.000-0.118,0.28,0.14,0.046
206,64041,-13.22,312,49.4,0.659,0.0354,0.4831,0.4378,0.8598,0.3711,0.1028,0.0477,-0.3827,A,0.0942,0.000-0.118,0.28,0.14,0.046
207,64340,-278.76,299,4.3,0.9983,0.009,0.4201,0.4771,0.854,0.0005,0.0058,0.0551,-0.4292,A,0.1264,0.000-0.118,0.28,0.14,0.046
208,64659,-270.17,319,10.3,1.0254,0.0082,0.4472,0.4852,0.9217,0.0009,0.0136,0.0615,-0.457,A,0.1367,0.000-0.118,0.281,0.14,0.046
209,64913,-260.23,254,0.0,0.0,0.0,0.4222,0.5273,0.9271,0.0,0.0,0.0579,-0.5066,A,0.1174,0.000-0.118,0.281,0.141,0.046
210,65287,146.36,374,79.7,0.6756,0.04,0.3872,0.4871,0.9669,0.3257,0.1788,0.0658,-0.4332,A,0.12,0.000-0.118,0.282,0.141,0.046
211,65564,-272.82,277,0.0,0.0,0.0,0.4353,0.5067,0.947,0.0,0.0,0.0546,-0.4769,A,0.1144,0.000-0.118,0.282,0.141,0.046
212,65879,-308.44,315,0.0,0.0,0.0,0.4614,0.49,0.9293,0.0,0.0,0.0581,-0.4702,A,0.1258,0.000-0.118,0.282,0.141,0.046
213,66187,-305.29,308,0.0,0.0,0.0,0.4748,0.515,0.9326,0.0,0.0,0.0802,-0.5052,A,0.0947,0.000-0.118,0.283,0.141,0.047
214,66469,-226.3,282,12.4,1.0015,0.0422,0.5275,0.4594,0.899,0.003,0.03,0.0626,-0.4367,A,0.1079,0.000-0.118,0.283,0.142,0.047
215,66842,-345.19,373,2.7,1.2061,0.0077,0.4698,0.4789,0.8646,0.0,0.0035,0.0858,-0.4486,A,0.1315,0.000-0.118,0.284,0.142,0.047
216,67293,-323.25,451,23.9,1.0866,0.036,0.4481,0.5266,0.87,0.001,0.0503,0.1101,-0.5311,A,0.1013,0.000-0.118,0.284,0.142,0.047
217,68121,242.39,828,51.0,0.7707,0.0416,0.4402,0.4829,0.9447,0.4614,0.116,0.2258,-0.4601,A,0.1268,0.000-0.118,0.285,0.143,0.047
218,68646,110.49,525,53.5,0.7251,0.0974,0.4019,0.4936,0.848,0.2194,0.2501,0.2712,-0.4628,A,0.1029,0.000-0.118,0.286,0.143,0.047
219,68998,-236.26,352,26.1,0.9145,0.0639,0.5144,0.5072,0.83,0.0075,0.0832,0.1206,-0.5282,A,0.1393,0.000-0.118,0.286,0.143,0.047
220,69451,-472.8,453,2.2,0.8404,0.0097,0.4489,0.5528,0.8745,0.0027,0.003,0.086,-0.5679,A,0.1208,0.000-0.118,0.287,0.143,0.047
221,69808,-284.11,357,17.4,1.0826,0.0196,0.4373,0.5332,0.8809,0.0014,0.0281,0.1197,-0.5313,A,0.1189,0.000-0.118,0.287,0.144,0.047
222,70150,-371.96,342,1.2,1.3347,0.0032,0.4738,0.5273,0.8211,0.0,0.0014,0.0541,-0.5361,A,0.1236,0.000-0.118,0.288,0.144,0.048
223,71098,-440.61,948,21.3,0.6837,0.0748,0.4216,0.5315,0.9269,0.1065,0.0763,0.2116,-0.5215,A,0.0962,0.000-0.118,0.289,0.144,0.048
224,71710,-257.95,612,32.7,0.8628,0.0365,0.4355,0.5199,0.8773,0.0601,0.0699,0.2143,-0.5071,A,0.1203,0.000-0.118,0.29,0.145,0.048
225,72052,-335.88,342,0.0,0.0,0.0,0.4427,0.5154,0.9382,0.0,0.0,0.0958,-0.5178,A,0.1235,0.000-0.118,0.29,0.145,0.048
226,72521,-73.61,469,51.0,1.0033,0.0524,0.46,0.452,0.7989,0.0197,0.1349,0.234,-0.4058,A,0.1259,0.000-0.118,0.291,0.145,0.048
227,72871,-363.44,350,0.9,1.3413,0.0029,0.481,0.5122,0.84,0.0,0.001,0.0805,-0.5199,A,0.1074,0.000-0.118,0.291,0.146,0.048
228,73225,401.13,354,97.7,0.7535,0.1337,0.4368,0.4531,0.8893,0.2678,0.5934,0.3416,-0.3958,A,0.0958,0.000-0.118,0.292,0.146,0.048
229,73552,-334.58,327,0.0,0.0,0.0,0.4621,0.4938,0.8126,0.0,0.0,0.0878,-0.4867,A,0.1093,0.000-0.118,0.292,0.146,0.048
230,73882,-232.5,330,21.5,1.0181,0.0518,0.4734,0.5017,0.8811,0.0017,0.0564,0.1116,-0.4987,A,0.101,0.000-0.118,0.292,0.146,0.048
231,74200,-332.2,318,0.0,0.0,0.0,0.4829,0.5074,0.8136,0.0,0.0,0.0874,-0.5074,A,0.112,0.000-0.118,0.293,0.146,0.049
232,74619,447.53,419,82.8,0.6096,0.0769,0.3945,0.525,0.9076,0.8059,0.2981,0.2443,-0.4942,A,0.134,0.000-0.118,0.293,0.147,0.049
233,75054,-411.03,435,1.4,1.2635,0.0065,0.4673,0.4868,0.82,0.0,0.0018,0.1309,-0.4779,A,0.136,0.000-0.118,0.294,0.147,0.049
234,76386,-751.0,1332,5.2,1.1621,0.0204,0.4911,0.4901,0.8984,0.0002,0.0084,0.4073,-0.4733,A,0.1353,0.000-0.118,0.295,0.148,0.049
235,76960,-331.69,574,16.7,1.0652,0.0321,0.4279,0.5136,0.884,0.0084,0.0329,0.295,-0.4956,A,0.1177,0.000-0.118,0.296,0.148,0.049
236,77595,-473.04,635,1.1,0.904,0.0254,0.4479,0.4932,0.831,0.001,0.0019,0.3109,-0.4667,A,0.1307,0.000-0.118,0.297,0.148,0.049
237,78411,-521.39,816,12.0,1.1842,0.023,0.414,0.5349,0.917,0.0002,0.0207,0.3091,-0.5354,A,0.1081,0.000-0.118,0.298,0.149,0.05
238,80010,-492.41,1599,19.5,0.6217,0.0853,0.433,0.549,0.9322,0.1975,0.0806,0.3287,-0.5546,B,0.101,0.118-0.322,0.3,0.15,0.05
239,80458,463.25,448,90.2,0.8071,0.1193,0.4065,0.4775,0.926,0.2753,0.5101,0.3953,-0.4351,B,0.148,0.118-0.322,0.3,0.15,0.05
240,80982,-528.74,524,0.0,0.0,0.0,0.458,0.5261,0.8033,0.0,0.0,0.1296,-0.5212,B,0.1391,0.118-0.322,0.301,0.151,0.05
241,81757,-517.63,775,0.8,1.237,0.0083,0.4012,0.477,0.8536,0.0,0.001,0.3416,-0.4313,B,0.1062,0.118-0.322,0.301,0.151,0.05
242,82926,97.97,1169,25.0,0.363,0.1561,0.4361,0.5117,0.9067,0.4571,0.1646,0.2702,-0.498,B,0.151,0.118-0.322,0.302,0.152,0.051
243,83633,-472.4,707,3.8,1.0275,0.0333,0.4107,0.5021,0.8476,0.0006,0.0076,0.3484,-0.4692,B,0.1449,0.118-0.322,0.303,0.152,0.051
244,84385,-572.11,752,0.0,0.0,0.0,0.3989,0.5145,0.8579,0.0,0.0,0.3103,-0.4868,B,0.1287,0.118-0.322,0.304,0.153,0.051
245,84649,291.63,264,97.3,0.8118,0.1486,0.434,0.4367,0.8723,0.2013,0.6235,0.344,-0.3804,B,0.126,0.118-0.322,0.304,0.153,0.051
246,85325,336.94,676,42.9,0.4553,0.039,0.434,0.5501,0.9269,0.7655,0.0937,0.3789,-0.5616,B,0.1446,0.118-0.322,0.304,0.153,0.051
247,85645,41.63,320,61.2,0.8807,0.085,0.4543,0.4301,0.841,0.0464,0.2472,0.2079,-0.355,B,0.1113,0.118-0.322,0.305,0.154,0.051
248,86595,743.95,950,60.2,0.6676,0.1436,0.345,0.4785,0.9508,0.3256,0.4021,0.4141,-0.424,B,0.1335,0.118-0.322,0.305,0.154,0.051
249,87592,-520.31,997,17.4,0.9316,0.0957,0.4531,0.5154,0.8691,0.0326,0.0798,0.2888,-0.516,B,0.1103,0.118-0.322,0.306,0.155,0.052
250,88379,-690.79,787,1.9,1.1524,0.0143,0.4539,0.5361,0.8648,0.0,0.0028,0.2226,-0.5418,B,0.129,0.118-0.322,0.307,0.155,0.052
251,88835,-312.07,456,3.7,1.0732,0.0361,0.4175,0.4817,0.8702,0.0003,0.0077,0.3032,-0.4408,B,0.1242,0.118-0.322,0.307,0.156,0.052
252,89612,-125.65,777,40.8,0.8443,0.0911,0.4206,0.5634,0.9205,0.0756,0.1737,0.3661,-0.5792,B,0.1078,0.118-0.322,0.308,0.156,0.052
253,90699,412.62,1087,53.3,0.7174,0.0885,0.3921,0.5477,0.9321,0.3381,0.2247,0.3742,-0.5482,B,0.1264,0.118-0.322,0.309,0.157,0.052
254,91380,-543.54,681,5.9,0.9981,0.0906,0.4443,0.5922,0.9308,0.019,0.0235,0.3203,-0.647,B,0.1374,0.118-0.322,0.309,0.157,0.052
255,91877,-279.94,497,17.1,0.9985,0.0367,0.4658,0.4662,0.8952,0.027,0.0373,0.2139,-0.4352,B,0.1465,0.118-0.322,0.31,0.157,0.052
256,92392,-516.08,515,0.0,0.0,0.0,0.4784,0.5023,0.703,0.0,0.0,0.1622,-0.4964,B,0.1054,0.118-0.322,0.31,0.158,0.053
257,93044,-603.66,652,0.3,1.3425,0.0068,0.4484,0.5938,0.903,0.0,0.0004,0.2818,-0.6469,B,0.1536,0.118-0.322,0.311,0.158,0.053
258,93785,151.24,741,52.0,0.6732,0.1057,0.4014,0.4748,0.9144,0.2217,0.2489,0.2083,-0.4278,B,0.1458,0.118-0.322,0.311,0.159,0.053
259,94256,-296.22,471,13.0,0.5753,0.1935,0.4468,0.548,0.8674,0.1487,0.091,0.2668,-0.5671,B,0.1424,0.118-0.322,0.312,0.159,0.053
260,95220,-700.78,964,0.0,0.0,0.0,0.4011,0.5486,0.903,0.0,0.0,0.3781,-0.5462,B,0.1097,0.118-0.322,0.313,0.16,0.053
261,95395,-34.79,175,44.0,1.0192,0.0701,0.4644,0.4994,0.8759,0.0749,0.1487,0.3455,-0.489,B,0.1457,0.118-0.322,0.313,0.16,0.053
262,95831,-272.23,436,18.8,1.1658,0.0166,0.4408,0.5415,0.8695,0.0002,0.0285,0.2952,-0.5488,B,0.1237,0.118-0.322,0.313,0.16,0.053
263,96285,753.58,454,97.1,0.5455,0.1336,0.4059,0.5578,0.9455,0.8282,0.5851,0.4276,-0.5812,B,0.151,0.118-0.322,0.314,0.16,0.053
264,97058,-638.02,773,2.2,0.705,0.1255,0.4128,0.5828,0.9052,0.0112,0.0132,0.3354,-0.6241,B,0.1265,0.118-0.322,0.314,0.161,0.054
265,97297,-18.53,239,56.9,0.8365,0.0394,0.5077,0.4626,0.7983,0.2279,0.1252,0.2445,-0.4553,B,0.1454,0.118-0.322,0.314,0.161,0.054
266,98265,500.28,968,52.0,0.5853,0.1438,0.3922,0.5406,0.9277,0.4543,0.3232,0.3361,-0.5373,B,0.1447,0.118-0.322,0.315,0.161,0.054
267,99147,-662.96,882,0.3,0.9536,0.0361,0.385,0.5889,0.9682,0.0001,0.0007,0.3968,-0.6247,B,0.1079,0.118-0.322,0.316,0.162,0.054
268,99870,-626.81,723,0.0,0.0,0.0,0.413,0.6067,0.9539,0.0,0.0,0.3418,-0.6719,B,0.142,0.118-0.322,0.317,0.162,0.054
269,101106,238.87,1236,51.1,0.7429,0.096,0.378,0.5704,0.9664,0.2214,0.2314,0.3381,-0.5821,B,0.1388,0.118-0.322,0.318,0.163,0.054
270,102158,-494.98,1052,14.3,0.9792,0.0224,0.3772,0.5171,0.9502,0.0141,0.0238,0.383,-0.5022,B,0.1508,0.118-0.322,0.318,0.164,0.055
271,102745,-390.05,587,5.8,1.1487,0.0212,0.4769,0.5065,0.9046,0.0002,0.0095,0.3361,-0.5027,B,0.1355,0.118-0.322,0.319,0.164,0.055
272,103457,-345.33,712,19.8,0.8486,0.089,0.4438,0.5761,0.9295,0.0466,0.0838,0.3655,-0.6087,B,0.1112,0.118-0.322,0.32,0.165,0.055
273,104067,907.87,610,93.4,0.661,0.1171,0.4339,0.5443,0.9495,0.7891,0.519,0.3809,-0.5592,B,0.1503,0.118-0.322,0.32,0.165,0.055
274,105026,852.75,959,61.7,0.5843,0.1105,0.3994,0.53,0.9663,0.6545,0.3216,0.34,-0.5134,B,0.1503,0.118-0.322,0.321,0.166,0.055
275,105446,-354.25,420,0.0,0.0,0.0,0.4556,0.5165,0.8685,0.0,0.0,0.2557,-0.5096,B,0.1176,0.118-0.322,0.321,0.166,0.055
276,105877,-187.93,431,18.8,0.6009,0.1646,0.4844,0.4782,0.755,0.1661,0.1443,0.2544,-0.4644,B,0.1514,0.118-0.322,0.322,0.166,0.055
277,106413,-324.72,536,4.3,0.7603,0.1013,0.4377,0.5165,0.9129,0.0326,0.0211,0.3979,-0.505,B,0.1607,0.118-0.322,0.322,0.167,0.056
278,107732,504.67,1319,43.4,0.6097,0.1112,0.4025,0.5552,0.974,0.3943,0.2265,0.4163,-0.5652,B,0.1422,0.118-0.322,0.323,0.167,0.056
279,108294,-354.56,562,7.3,1.0483,0.0605,0.4463,0.5032,0.8967,0.0006,0.0222,0.3267,-0.4847,B,0.1402,0.118-0.322,0.324,0.168,0.056
280,108568,148.97,274,79.9,0.7273,0.106,0.4153,0.4914,0.9077,0.2256,0.4038,0.2027,-0.4598,B,0.1339,0.118-0.322,0.324,0.168,0.056
281,109232,-389.82,664,5.7,0.9201,0.0377,0.4298,0.5122,0.917,0.0032,0.0123,0.389,-0.4902,B,0.1303,0.118-0.322,0.324,0.168,0.056
282,109700,-322.15,468,13.5,1.124,0.0227,0.4535,0.5331,0.856,0.0003,0.0227,0.2765,-0.529,B,0.1607,0.118-0.322,0.325,0.169,0.056
283,110249,-500.11,549,0.0,0.0,0.0,0.44,0.549,0.9151,0.0,0.0,0.2122,-0.5625,B,0.1325,0.118-0.322,0.325,0.169,0.056
284,110928,-52.48,679,36.7,0.7443,0.1363,0.4308,0.5761,0.9419,0.1521,0.2071,0.3773,-0.6199,B,0.1607,0.118-0.322,0.326,0.169,0.056
285,111589,-68.6,661,30.4,0.7408,0.1441,0.4164,0.542,0.9429,0.1417,0.1772,0.3869,-0.5575,B,0.1124,0.118-0.322,0.326,0.17,0.057
286,112359,-39.44,770,36.8,0.7873,0.1094,0.4171,0.5398,0.9529,0.1228,0.1893,0.3692,-0.5468,B,0.1623,0.118-0.322,0.327,0.17,0.057
287,113067,-219.36,708,32.3,0.7885,0.0892,0.4386,0.5387,0.8649,0.0532,0.1373,0.3155,-0.5445,B,0.1103,0.118-0.322,0.328,0.171,0.057
288,113581,-370.29,514,0.0,0.0,0.0,0.4266,0.5197,0.8806,0.0,0.0,0.363,-0.5042,B,0.1345,0.118-0.322,0.328,0.171,0.057
289,114068,-377.85,487,0.0,0.0,0.0,0.425,0.5519,0.9204,0.0,0.0,0.3434,-0.5589,B,0.1384,0.118-0.322,0.328,0.171,0.057
290,114666,-512.57,598,0.0,0.0,0.0,0.4244,0.5745,0.905,0.0,0.0,0.3025,-0.5954,B,0.1098,0.118-0.322,0.329,0.172,0.057
291,115045,-169.42,379,31.1,1.2101,0.0282,0.4409,0.523,0.8602,0.0003,0.0584,0.3119,-0.5342,B,0.1142,0.118-0.322,0.329,0.172,0.057
292,115511,-310.25,466,9.0,1.1407,0.0102,0.4483,0.5282,0.8535,0.0002,0.0123,0.3513,-0.5243,B,0.151,0.118-0.322,0.33,0.172,0.057
293,116170,-205.69,659,22.5,0.7566,0.1167,0.4464,0.5331,0.9307,0.0817,0.1235,0.3638,-0.5417,B,0.1436,0.118-0.322,0.33,0.173,0.058
294,116480,-286.08,310,2.3,0.8714,0.0412,0.4286,0.5561,0.8606,0.0061,0.0051,0.2367,-0.5804,B,0.1534,0.118-0.322,0.33,0.173,0.058
295,117043,1054.39,563,73.5,0.4229,0.1855,0.4169,0.4605,0.9532,1.1612,0.6058,0.365,-0.4229,B,0.1167,0.118-0.322,0.331,0.173,0.058
296,117606,-469.91,563,0.0,0.0,0.0,0.4569,0.547,0.9035,0.0,0.0,0.2908,-0.5595,B,0.1615,0.118-0.322,0.331,0.174,0.058
297,118033,-64.76,427,47.3,1.1373,0.0304,0.4637,0.5088,0.914,0.003,0.0925,0.3476,-0.5,B,0.1354,0.118-0.322,0.332,0.174,0.058
298,118701,275.11,668,69.2,0.816,0.0956,0.4229,0.545,0.922,0.1537,0.3174,0.3535,-0.5512,B,0.148,0.118-0.322,0.332,0.174,0.058
299,120058,-350.11,1357,27.5,0.7891,0.1015,0.4267,0.5572,0.9355,0.0617,0.134,0.3935,-0.5788,B,0.1239,0.118-0.322,0.333,0.175,0.058
300,121058,-811.3,1000,0.0,0.0,0.0,0.4232,0.6681,0.9817,0.0,0.0,0.471,-0.7731,B,0.1464,0.118-0.322,0.334,0.176,0.059
301,122005,281.19,947,39.1,0.6394,0.072,0.4562,0.5294,0.9184,0.4787,0.141,0.3945,-0.5462,B,0.1159,0.118-0.322,0.335,0.176,0.059
302,122474,-312.51,469,11.1,1.2147,0.0145,0.4487,0.5067,0.92,0.0001,0.0162,0.254,-0.4858,B,0.1586,0.118-0.322,0.335,0.177,0.059
303,123474,-778.43,1000,0.0,0.0,0.0,0.4413,0.6093,0.9212,0.0,0.0,0.4299,-0.6689,B,0.1416,0.118-0.322,0.336,0.177,0.059
304,124227,486.16,753,56.0,0.5663,0.1055,0.4482,0.5511,0.927,0.6178,0.2757,0.3697,-0.5833,B,0.1145,0.118-0.322,0.337,0.178,0.059
305,124501,-206.85,274,0.0,0.0,0.0,0.4754,0.4582,0.8792,0.0,0.0,0.2558,-0.4139,B,0.1645,0.118-0.322,0.337,0.178,0.059
306,125219,-422.08,718,12.4,0.9939,0.0607,0.444,0.5219,0.89,0.0014,0.0374,0.3302,-0.5117,B,0.1454,0.118-0.322,0.338,0.178,0.059
307,125573,387.38,354,96.0,0.7717,0.0999,0.425,0.5553,0.8813,0.5282,0.4457,0.4145,-0.5714,B,0.1458,0.118-0.322,0.338,0.178,0.059
308,125676,43.65,103,92.2,0.9867,0.0552,0.4995,0.4171,0.7381,0.1278,0.2627,0.3413,-0.3413,B,0.123,0.118-0.322,0.338,0.179,0.06
309,126911,30.37,1235,41.1,0.9124,0.1037,0.4134,0.5561,0.9511,0.1029,0.1993,0.4301,-0.5779,B,0.1375,0.118-0.322,0.339,0.179,0.06
310,127456,-425.74,545,0.4,0.7747,0.0791,0.4262,0.555,0.9321,0.0019,0.0014,0.3303,-0.5628,B,0.1624,0.118-0.322,0.34,0.18,0.06
311,128134,850.15,678,90.7,0.6207,0.1115,0.4113,0.5097,0.9051,0.6676,0.4658,0.3178,-0.4962,B,0.1622,0.118-0.322,0.34,0.18,0.06
312,128503,-334.89,369,0.0,0.0,0.0,0.4305,0.5751,0.9107,0.0,0.0,0.2759,-0.6118,B,0.1508,0.118-0.322,0.34,0.18,0.06
313,128914,-332.18,411,0.0,0.0,0.0,0.4475,0.4969,0.8863,0.0,0.0,0.2526,-0.4797,B,0.1365,0.118-0.322,0.341,0.181,0.06
314,129732,737.0,818,78.4,0.6504,0.1155,0.4425,0.557,0.9355,0.503,0.423,0.3534,-0.5888,B,0.1404,0.118-0.322,0.341,0.181,0.06
315,130057,-238.49,325,0.0,0.0,0.0,0.4412,0.4973,0.8741,0.0,0.0,0.3369,-0.477,B,0.1398,0.118-0.322,0.342,0.181,0.06
316,130950,134.39,893,50.8,0.8327,0.0897,0.4166,0.589,0.9589,0.2301,0.2252,0.362,-0.6354,B,0.1625,0.118-0.322,0.342,0.182,0.061
317,131747,846.31,797,91.7,0.7367,0.0872,0.4189,0.5422,0.9405,0.5617,0.3801,0.33,-0.5533,B,0.119,0.118-0.322,0.343,0.182,0.061
318,132788,1281.04,1041,87.5,0.6126,0.1014,0.3949,0.5533,0.9594,0.6777,0.4149,0.368,-0.5687,B,0.1253,0.118-0.322,0.344,0.183,0.061
319,133760,-162.33,972,29.0,0.7173,0.122,0.4006,0.5647,0.952,0.1394,0.167,0.3593,-0.5833,B,0.1408,0.118-0.322,0.345,0.184,0.061
