episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
1175,384388,-91.28,26,0.0,0.0,0.0,0.6441,0.5381,0.6191,0.0,0.0,0.4751,-0.6222,B,0.1856,0.542,0.394,0.221,0.074
1176,384404,-78.74,16,0.0,0.0,0.0,0.7137,0.3037,0.423,0.0,0.0,0.4668,-0.2436,B,0.1387,0.542,0.394,0.221,0.074
1177,384420,-80.89,16,0.0,0.0,0.0,0.7909,0.348,0.461,0.0,0.0,0.4629,-0.393,B,0.1818,0.542,0.394,0.221,0.074
1178,384695,364.91,275,97.5,0.6416,0.1909,0.4373,0.5487,0.9357,0.5498,0.757,0.4069,-0.5682,B,0.1774,0.542,0.395,0.221,0.074
1179,384926,224.65,231,97.4,0.6783,0.1976,0.4364,0.5248,0.9248,0.375,0.7966,0.1987,-0.5219,B,0.1365,0.542,0.395,0.221,0.074
1180,384963,-94.86,37,8.1,0.8546,0.0827,0.5908,0.4716,0.6571,0.0088,0.0317,0.3929,-0.4943,B,0.1792,0.542,0.395,0.221,0.074
1181,384978,-77.75,15,0.0,0.0,0.0,0.7819,0.2622,0.4216,0.0,0.0,0.4848,-0.2312,B,0.1462,0.542,0.395,0.221,0.074
1182,385014,-88.32,36,8.3,1.027,0.0085,0.608,0.4444,0.7212,0.0008,0.011,0.4641,-0.4368,B,0.1803,0.542,0.395,0.221,0.074
1183,385034,-77.74,20,25.0,0.8714,0.0697,0.6501,0.3993,0.4426,0.0388,0.084,0.4631,-0.342,B,0.124,0.542,0.395,0.221,0.074
1184,385082,-38.67,48,97.9,1.0007,0.0627,0.5691,0.4208,0.7494,0.0216,0.2971,0.4346,-0.3933,B,0.183,0.542,0.395,0.221,0.074
1185,385132,-25.59,50,98.0,0.798,0.1357,0.5178,0.4445,0.7393,0.0992,0.6222,0.4101,-0.4286,B,0.1571,0.542,0.395,0.221,0.074
1186,385152,-82.84,20,0.0,0.0,0.0,0.6237,0.3576,0.4815,0.0,0.0,0.4301,-0.3319,B,0.1523,0.542,0.395,0.221,0.074
1187,385170,-81.01,18,0.0,0.0,0.0,0.6826,0.3537,0.4678,0.0,0.0,0.4213,-0.2858,B,0.14,0.542,0.395,0.221,0.074
1188,385585,506.4,415,100.0,0.7441,0.179,0.4227,0.6384,0.9604,0.513,0.7241,0.4127,-0.7331,B,0.1614,0.543,0.395,0.221,0.074
1189,385603,-80.74,18,0.0,0.0,0.0,0.7143,0.341,0.4729,0.0,0.0,0.4574,-0.3093,B,0.1349,0.543,0.395,0.221,0.074
1190,385623,-84.08,20,0.0,0.0,0.0,0.6619,0.4393,0.4239,0.0,0.0,0.4723,-0.4071,B,0.1687,0.543,0.395,0.221,0.074
1191,386091,697.25,468,98.1,0.5309,0.2502,0.4594,0.733,0.9668,0.9661,0.8636,0.2682,-0.9289,B,0.1288,0.543,0.395,0.222,0.074
1192,386113,-66.45,22,68.2,1.0311,0.0608,0.6695,0.3986,0.5339,0.0158,0.2061,0.4477,-0.365,B,0.1878,0.543,0.395,0.222,0.074
1193,386146,-88.94,33,12.1,1.1214,0.0391,0.5855,0.5021,0.6887,0.0009,0.0269,0.4476,-0.5072,B,0.1558,0.543,0.395,0.222,0.074
1194,386249,-32.53,103,88.3,1.2217,0.0287,0.4198,0.5141,0.8656,0.1105,0.1866,0.3953,-0.5019,B,0.1569,0.543,0.396,0.222,0.074
1195,386271,-77.23,22,31.8,0.5697,0.1045,0.6549,0.4192,0.5185,0.3705,0.1558,0.4739,-0.411,B,0.1877,0.543,0.396,0.222,0.074
1196,386325,-100.3,54,0.0,0.0,0.0,0.5114,0.4759,0.785,0.0,0.0,0.4542,-0.4274,B,0.1742,0.543,0.396,0.222,0.074
1197,386617,315.93,292,98.3,0.7385,0.1922,0.4835,0.5176,0.9219,0.3628,0.7354,0.3271,-0.5223,B,0.1724,0.544,0.396,0.222,0.074
1198,386941,340.27,324,99.4,0.7732,0.1655,0.4194,0.5243,0.9423,0.21,0.7236,0.4039,-0.5172,B,0.1502,0.544,0.396,0.222,0.074
1199,386959,-81.67,18,0.0,0.0,0.0,0.7355,0.3238,0.375,0.0,0.0,0.4137,-0.2684,B,0.1757,0.544,0.396,0.222,0.074
1200,386983,-79.73,24,37.5,0.7988,0.0821,0.7166,0.4166,0.4699,0.0677,0.151,0.4191,-0.4616,B,0.1848,0.544,0.396,0.222,0.074
1201,387517,601.28,534,98.5,0.7484,0.1844,0.4073,0.5827,0.9575,0.3517,0.7555,0.309,-0.6159,B,0.1757,0.544,0.396,0.222,0.074
1202,387539,-83.86,22,0.0,0.0,0.0,0.6559,0.3937,0.5776,0.0,0.0,0.4788,-0.4168,B,0.1569,0.544,0.396,0.222,0.074
1203,387805,237.93,266,98.1,0.8325,0.1344,0.4205,0.5606,0.949,0.2749,0.5541,0.4582,-0.5873,B,0.1711,0.545,0.396,0.222,0.074
1204,387821,-78.9,16,0.0,0.0,0.0,0.7599,0.2613,0.4255,0.0,0.0,0.4283,-0.2158,B,0.1246,0.545,0.396,0.222,0.074
1205,388159,253.61,338,97.3,0.8653,0.1374,0.4418,0.5297,0.9236,0.1073,0.6124,0.3352,-0.531,B,0.1471,0.545,0.397,0.223,0.074
1206,388449,259.14,290,97.6,0.744,0.1551,0.4484,0.5924,0.9253,0.3407,0.6351,0.3838,-0.6552,B,0.1406,0.545,0.397,0.223,0.074
1207,388824,517.83,375,99.2,0.5541,0.2015,0.4598,0.7428,0.9591,0.9359,0.8229,0.2887,-0.9446,B,0.1748,0.546,0.397,0.223,0.074
1208,388842,-79.06,18,22.2,0.9873,0.0674,0.7299,0.4297,0.4866,0.0078,0.0752,0.4867,-0.4771,B,0.1408,0.546,0.397,0.223,0.074
1209,388859,-70.57,17,58.8,0.9473,0.0923,0.7284,0.3949,0.4769,0.063,0.2653,0.4886,-0.4249,B,0.188,0.546,0.397,0.223,0.074
1210,388900,-95.51,41,0.0,0.0,0.0,0.5856,0.4526,0.7548,0.0,0.0,0.4212,-0.4402,B,0.1708,0.546,0.397,0.223,0.074
1211,388995,-142.84,95,5.3,0.965,0.0703,0.5123,0.6525,0.9013,0.0047,0.0182,0.4684,-0.7594,B,0.143,0.546,0.397,0.223,0.074
1212,389010,-79.13,15,0.0,0.0,0.0,0.7828,0.3025,0.3942,0.0,0.0,0.4571,-0.2816,B,0.1393,0.546,0.397,0.223,0.074
1213,389034,-86.74,24,0.0,0.0,0.0,0.6491,0.4093,0.5051,0.0,0.0,0.4166,-0.3859,B,0.147,0.546,0.397,0.223,0.074
1214,389086,-88.86,52,23.1,0.8657,0.0895,0.5378,0.4582,0.7424,0.0849,0.101,0.414,-0.4182,B,0.1355,0.546,0.397,0.223,0.074
1215,389101,-72.92,15,46.7,0.9652,0.0552,0.7497,0.3556,0.4381,0.0095,0.1313,0.4818,-0.3964,B,0.1261,0.546,0.397,0.223,0.074
1216,389130,-87.08,29,0.0,0.0,0.0,0.6123,0.3957,0.6565,0.0,0.0,0.4311,-0.3676,B,0.1327,0.546,0.397,0.223,0.074
1217,389166,-93.94,36,0.0,0.0,0.0,0.5783,0.4779,0.7405,0.0,0.0,0.4762,-0.531,B,0.1465,0.546,0.397,0.223,0.074
1218,389192,-83.52,26,15.4,0.5963,0.0671,0.6259,0.4602,0.5861,0.1753,0.0487,0.4753,-0.4629,B,0.1966,0.546,0.397,0.223,0.074
1219,389425,263.9,233,98.3,0.5973,0.1784,0.4343,0.5972,0.9334,0.7551,0.6957,0.2114,-0.6641,B,0.1622,0.546,0.397,0.223,0.074
1220,389439,-75.99,14,0.0,0.0,0.0,0.7377,0.2136,0.4009,0.0,0.0,0.4907,-0.1374,B,0.1925,0.546,0.397,0.223,0.074
1221,389617,-209.55,178,2.2,1.2532,0.0081,0.4853,0.6013,0.9247,0.0,0.0029,0.3849,-0.6764,B,0.1435,0.546,0.398,0.223,0.074
1222,389652,-80.11,35,31.4,0.7828,0.0996,0.5459,0.4401,0.6688,0.0784,0.1521,0.4289,-0.4047,B,0.1797,0.546,0.398,0.223,0.074
1223,389686,-94.7,34,0.0,0.0,0.0,0.5931,0.5048,0.6664,0.0,0.0,0.4635,-0.5427,B,0.17,0.546,0.398,0.223,0.074
1224,389711,-82.74,25,12.0,1.1687,0.0166,0.6566,0.4093,0.6092,0.0003,0.0182,0.4829,-0.4367,B,0.1589,0.546,0.398,0.223,0.074
1225,389732,-75.56,21,38.1,0.6689,0.1064,0.6606,0.4217,0.5437,0.4136,0.1929,0.4734,-0.4346,B,0.1586,0.546,0.398,0.223,0.074
1226,389757,-88.3,25,12.0,1.1768,0.028,0.6772,0.5256,0.5737,0.0003,0.0222,0.4713,-0.6295,B,0.151,0.546,0.398,0.223,0.074
1227,389772,-76.42,15,0.0,0.0,0.0,0.7903,0.1868,0.3798,0.0,0.0,0.4797,-0.1161,B,0.1729,0.546,0.398,0.223,0.074
1228,389790,-80.78,18,16.7,0.8524,0.0765,0.7547,0.424,0.4767,0.0201,0.06,0.4691,-0.4931,B,0.1433,0.546,0.398,0.223,0.074
1229,390678,1536.21,888,89.9,0.5348,0.2472,0.4111,0.6162,0.9713,0.9474,0.8121,0.3386,-0.6802,B,0.1422,0.547,0.398,0.224,0.075
1230,390695,-79.77,17,0.0,0.0,0.0,0.6864,0.318,0.4044,0.0,0.0,0.4647,-0.2604,B,0.1675,0.547,0.398,0.224,0.075
1231,390713,-71.88,18,50.0,0.7964,0.1093,0.7168,0.3487,0.4577,0.226,0.2615,0.4746,-0.3626,B,0.1969,0.547,0.398,0.224,0.075
1232,390754,-87.7,41,19.5,0.9581,0.0571,0.5477,0.4969,0.7621,0.0044,0.0572,0.4655,-0.504,B,0.1561,0.547,0.398,0.224,0.075
1233,390784,-89.94,30,0.0,0.0,0.0,0.6218,0.4389,0.6689,0.0,0.0,0.4246,-0.4429,B,0.1594,0.547,0.398,0.224,0.075
1234,390999,221.04,215,99.1,0.736,0.1848,0.4179,0.5115,0.9287,0.1824,0.8391,0.4122,-0.4987,B,0.1477,0.548,0.398,0.224,0.075
1235,391057,-98.12,58,5.2,0.8185,0.0472,0.5117,0.4601,0.8026,0.0094,0.0131,0.4668,-0.4246,B,0.1869,0.548,0.398,0.224,0.075
1236,391074,-73.19,17,52.9,0.6633,0.1196,0.747,0.3968,0.4179,0.3887,0.3011,0.4797,-0.466,B,0.1403,0.548,0.398,0.224,0.075
1237,391583,980.91,509,97.1,0.551,0.24,0.3813,0.5418,0.9604,0.903,0.8984,0.359,-0.5403,B,0.1795,0.548,0.399,0.224,0.075
1238,391599,-68.72,16,62.5,1.1314,0.0357,0.7845,0.3152,0.4145,0.0016,0.1288,0.4553,-0.3272,B,0.1784,0.548,0.399,0.224,0.075
1239,391654,-109.15,55,1.8,1.25,0.0029,0.5271,0.5669,0.814,0.0,0.0022,0.4735,-0.6302,B,0.1278,0.548,0.399,0.224,0.075
1240,391952,425.03,298,97.0,0.6019,0.2112,0.4403,0.5862,0.9331,0.6924,0.8233,0.358,-0.6342,B,0.1532,0.548,0.399,0.224,0.075
1241,392021,-99.68,69,14.5,0.9794,0.0669,0.4947,0.5236,0.8524,0.005,0.0487,0.4696,-0.5045,B,0.1553,0.548,0.399,0.224,0.075
1242,392059,-82.97,38,44.7,0.9518,0.0086,0.604,0.5855,0.7268,0.0078,0.0591,0.4718,-0.7103,B,0.1259,0.548,0.399,0.224,0.075
1243,392321,291.9,262,98.9,0.7165,0.1858,0.4435,0.5649,0.9321,0.3327,0.7834,0.4232,-0.5856,B,0.1696,0.549,0.399,0.224,0.075
1244,392340,-85.11,19,0.0,0.0,0.0,0.7084,0.4417,0.4462,0.0,0.0,0.4413,-0.4788,B,0.1989,0.549,0.399,0.224,0.075
1245,392358,-77.64,18,27.8,0.6977,0.0883,0.7215,0.367,0.4427,0.1295,0.1143,0.4084,-0.3547,B,0.1877,0.549,0.399,0.224,0.075
1246,392393,-90.71,35,0.0,0.0,0.0,0.5409,0.4436,0.6836,0.0,0.0,0.4443,-0.3974,B,0.1921,0.549,0.399,0.224,0.075
1247,392414,-85.77,21,0.0,0.0,0.0,0.6873,0.4337,0.526,0.0,0.0,0.4561,-0.4892,B,0.1453,0.549,0.399,0.224,0.075
1248,392433,-81.88,19,0.0,0.0,0.0,0.6776,0.3812,0.4387,0.0,0.0,0.4602,-0.3237,B,0.1421,0.549,0.399,0.224,0.075
1249,392503,-48.13,70,81.4,0.8557,0.0575,0.5411,0.4533,0.7185,0.0426,0.2261,0.3156,-0.4419,B,0.1577,0.549,0.399,0.224,0.075
1250,392518,-68.01,15,66.7,1.1774,0.0229,0.833,0.27,0.4176,0.0009,0.1123,0.4554,-0.3012,B,0.1707,0.549,0.399,0.224,0.075
1251,392821,-326.88,303,2.6,0.7434,0.0696,0.4795,0.6555,0.941,0.0213,0.0089,0.4119,-0.7773,B,0.1667,0.549,0.399,0.225,0.075
1252,393246,468.03,425,96.9,0.6751,0.1719,0.4405,0.6607,0.9569,0.6166,0.6631,0.3153,-0.7823,B,0.1396,0.55,0.4,0.225,0.075
1253,393754,1062.21,508,98.2,0.5003,0.2454,0.4242,0.6003,0.9516,1.25,0.9059,0.2879,-0.6474,B,0.1772,0.55,0.4,0.225,0.075
1254,393787,-90.01,33,18.2,0.8908,0.0648,0.6193,0.5323,0.6687,0.0313,0.0571,0.4733,-0.6183,B,0.1935,0.55,0.4,0.225,0.075
1255,393815,-92.12,28,0.0,0.0,0.0,0.599,0.4911,0.5576,0.0,0.0,0.4414,-0.5295,B,0.1909,0.55,0.4,0.225,0.075
1256,393829,-76.63,14,0.0,0.0,0.0,0.8285,0.1906,0.3466,0.0,0.0,0.4475,-0.1132,B,0.1838,0.55,0.4,0.225,0.075
1257,393850,-83.13,21,0.0,0.0,0.0,0.6218,0.4143,0.5167,0.0,0.0,0.4786,-0.3813,B,0.1614,0.55,0.4,0.225,0.075
1258,393872,-85.36,22,0.0,0.0,0.0,0.584,0.4388,0.4786,0.0,0.0,0.4353,-0.3918,B,0.1435,0.55,0.4,0.225,0.075
1259,393891,-75.05,19,31.6,0.6139,0.099,0.6959,0.3585,0.4873,0.3891,0.1474,0.4785,-0.3345,B,0.1322,0.55,0.4,0.225,0.075
1260,393919,-89.78,28,0.0,0.0,0.0,0.5726,0.4577,0.6137,0.0,0.0,0.4078,-0.4404,B,0.1488,0.55,0.4,0.225,0.075
1261,393932,-75.51,13,0.0,0.0,0.0,0.8305,0.1157,0.3493,0.0,0.0,0.421,-0.0383,B,0.1412,0.55,0.4,0.225,0.075
1262,393981,-98.14,49,8.2,0.7578,0.0649,0.5017,0.5192,0.7917,0.0335,0.0255,0.4477,-0.5201,B,0.1593,0.55,0.4,0.225,0.075
1263,394456,815.3,475,97.9,0.5526,0.2378,0.4341,0.6364,0.9617,0.9874,0.877,0.2716,-0.7206,B,0.1537,0.551,0.4,0.225,0.075
1264,394474,-80.87,18,0.0,0.0,0.0,0.6712,0.3395,0.4663,0.0,0.0,0.4355,-0.2916,B,0.1334,0.551,0.4,0.225,0.075
1265,394657,-43.36,183,85.2,1.1602,0.0359,0.4731,0.642,0.9357,0.0016,0.1791,0.3678,-0.744,B,0.1951,0.551,0.401,0.225,0.075
1266,394724,-65.35,67,64.2,0.9262,0.0378,0.5646,0.5094,0.8114,0.0194,0.1447,0.3735,-0.5306,B,0.1262,0.551,0.401,0.225,0.075
1267,394741,-82.44,17,0.0,0.0,0.0,0.7602,0.3612,0.4501,0.0,0.0,0.4521,-0.428,B,0.1456,0.551,0.401,0.225,0.075
1268,394756,-79.59,15,0.0,0.0,0.0,0.7781,0.2593,0.3493,0.0,0.0,0.4089,-0.2415,B,0.185,0.551,0.401,0.225,0.075
1269,395061,253.68,305,94.1,0.7678,0.1873,0.4222,0.5728,0.9494,0.1815,0.7647,0.2866,-0.5965,B,0.162,0.551,0.401,0.226,0.075
1270,395088,-84.65,27,0.0,0.0,0.0,0.6674,0.375,0.645,0.0,0.0,0.4726,-0.3571,B,0.1713,0.551,0.401,0.226,0.075
1271,395121,-89.9,33,0.0,0.0,0.0,0.5411,0.3619,0.6001,0.0,0.0,0.3494,-0.272,B,0.1695,0.551,0.401,0.226,0.075
1272,395151,-89.62,30,0.0,0.0,0.0,0.6012,0.4347,0.5824,0.0,0.0,0.4493,-0.4137,B,0.1462,0.551,0.401,0.226,0.075
1273,395183,-90.69,32,0.0,0.0,0.0,0.5744,0.4476,0.6344,0.0,0.0,0.441,-0.424,B,0.1783,0.551,0.401,0.226,0.075
1274,395236,-36.57,53,100.0,0.9778,0.0644,0.5209,0.5087,0.8002,0.02,0.3149,0.4453,-0.5039,B,0.1504,0.551,0.401,0.226,0.075
1275,395530,420.41,294,98.0,0.7251,0.1949,0.4394,0.5064,0.9317,0.5479,0.7513,0.4164,-0.4807,B,0.1708,0.552,0.401,0.226,0.075
1276,395566,-85.72,36,13.9,0.9812,0.0395,0.5645,0.4633,0.7453,0.0021,0.0309,0.4754,-0.4449,B,0.1638,0.552,0.401,0.226,0.075
1277,395787,429.68,221,96.4,0.4841,0.2133,0.4595,0.5768,0.9119,1.3305,0.7929,0.377,-0.6086,B,0.1833,0.552,0.401,0.226,0.075
1278,395808,-79.46,21,19.0,1.0872,0.0227,0.6607,0.4006,0.5467,0.0008,0.0322,0.4522,-0.387,B,0.1602,0.552,0.401,0.226,0.075
1279,395887,-130.0,79,0.0,0.0,0.0,0.5201,0.608,0.8339,0.0,0.0,0.4723,-0.6685,B,0.1803,0.552,0.401,0.226,0.075
1280,395963,-83.12,76,56.6,1.0142,0.0291,0.6065,0.6002,0.8491,0.0061,0.1087,0.468,-0.7662,B,0.1818,0.552,0.401,0.226,0.075
1281,396488,484.79,525,98.1,0.8498,0.1388,0.4355,0.5689,0.9318,0.3319,0.582,0.3202,-0.5982,B,0.1527,0.552,0.402,0.226,0.075
1282,396513,-87.15,25,0.0,0.0,0.0,0.6667,0.431,0.5591,0.0,0.0,0.4728,-0.4576,B,0.1704,0.552,0.402,0.226,0.075
1283,396528,-71.87,15,33.3,0.9602,0.0756,0.7484,0.2627,0.4265,0.0454,0.1248,0.4874,-0.1861,B,0.1407,0.552,0.402,0.226,0.075
1284,396549,-82.52,21,0.0,0.0,0.0,0.6711,0.354,0.471,0.0,0.0,0.4672,-0.3179,B,0.1891,0.552,0.402,0.226,0.075
1285,396736,199.23,187,99.5,0.7003,0.2197,0.4878,0.4963,0.9082,0.275,0.8971,0.387,-0.4974,B,0.1727,0.553,0.402,0.226,0.075
1286,396999,562.61,263,96.6,0.5614,0.1994,0.4163,0.5237,0.9153,1.4188,0.7399,0.3896,-0.5127,B,0.1905,0.553,0.402,0.226,0.075
1287,397070,-32.64,71,88.7,1.0546,0.0558,0.4638,0.5014,0.8627,0.0055,0.2433,0.4124,-0.4728,B,0.1593,0.553,0.402,0.226,0.075
1288,397092,-52.72,22,100.0,0.7866,0.1381,0.6869,0.3734,0.5879,0.2475,0.6346,0.4707,-0.3774,B,0.1913,0.553,0.402,0.226,0.075
1289,397517,452.58,425,99.8,0.7795,0.1594,0.4483,0.5528,0.9437,0.399,0.6289,0.3109,-0.5681,B,0.1559,0.553,0.402,0.227,0.076
1290,397554,-97.71,37,0.0,0.0,0.0,0.5364,0.5119,0.6815,0.0,0.0,0.4051,-0.5143,B,0.177,0.553,0.402,0.227,0.076
1291,397600,-64.73,46,71.7,1.0845,0.0422,0.5958,0.4392,0.662,0.0041,0.1647,0.3498,-0.4672,B,0.1551,0.553,0.402,0.227,0.076
1292,397620,-81.64,20,0.0,0.0,0.0,0.7135,0.3486,0.4779,0.0,0.0,0.479,-0.3192,B,0.1911,0.553,0.402,0.227,0.076
1293,397638,-68.79,18,66.7,1.0001,0.0823,0.7308,0.3833,0.5319,0.0283,0.2649,0.4302,-0.4141,B,0.1487,0.553,0.402,0.227,0.076
1294,397922,379.82,284,99.3,0.6295,0.2105,0.4441,0.5518,0.9341,0.6077,0.8244,0.268,-0.5566,B,0.1892,0.554,0.402,0.227,0.076
1295,397955,-97.82,33,0.0,0.0,0.0,0.5863,0.5569,0.6801,0.0,0.0,0.3925,-0.595,B,0.1262,0.554,0.402,0.227,0.076
1296,398061,-92.7,106,40.6,1.1947,0.0289,0.4696,0.5509,0.8792,0.007,0.0855,0.4509,-0.5885,B,0.1738,0.554,0.403,0.227,0.076
1297,398079,-84.3,18,0.0,0.0,0.0,0.717,0.4626,0.418,0.0,0.0,0.4732,-0.4953,B,0.2003,0.554,0.403,0.227,0.076
1298,398094,-76.4,15,33.3,1.0205,0.0613,0.8298,0.3516,0.4472,0.0146,0.1012,0.4237,-0.4344,B,0.1372,0.554,0.403,0.227,0.076
1299,398119,-80.94,25,20.0,1.1725,0.0074,0.6577,0.4392,0.5902,0.0005,0.026,0.4708,-0.4236,B,0.1991,0.554,0.403,0.227,0.076
1300,398185,-16.27,66,100.0,0.8342,0.1412,0.5003,0.6188,0.826,0.1262,0.6276,0.4061,-0.7207,B,0.1766,0.554,0.403,0.227,0.076
1301,398217,-81.15,32,34.4,0.7271,0.1361,0.6271,0.488,0.6889,0.289,0.222,0.4457,-0.5531,B,0.1391,0.554,0.403,0.227,0.076
1302,398237,-83.36,20,0.0,0.0,0.0,0.6642,0.4108,0.4667,0.0,0.0,0.4786,-0.3988,B,0.143,0.554,0.403,0.227,0.076
1303,398260,-70.98,23,47.8,0.766,0.1206,0.6858,0.3363,0.5409,0.3389,0.2768,0.4563,-0.3116,B,0.1574,0.554,0.403,0.227,0.076
1304,398533,184.19,273,97.1,0.7868,0.1495,0.4465,0.5899,0.903,0.1392,0.6394,0.3817,-0.6371,B,0.1832,0.554,0.403,0.227,0.076
1305,398547,-76.7,14,0.0,0.0,0.0,0.8134,0.1891,0.3627,0.0,0.0,0.4119,-0.0903,B,0.1798,0.554,0.403,0.227,0.076
1306,398571,-81.72,24,0.0,0.0,0.0,0.6728,0.3249,0.6072,0.0,0.0,0.4422,-0.2535,B,0.1992,0.554,0.403,0.227,0.076
1307,398856,270.89,285,93.7,0.7171,0.1865,0.4368,0.5803,0.9297,0.3856,0.7199,0.2957,-0.5962,B,0.1999,0.555,0.403,0.227,0.076
1308,398878,-82.56,22,0.0,0.0,0.0,0.6744,0.38,0.5757,0.0,0.0,0.4885,-0.3663,B,0.1827,0.555,0.403,0.227,0.076
1309,398947,-55.12,69,69.6,0.9942,0.0532,0.5771,0.4433,0.8018,0.0139,0.1945,0.3555,-0.4565,B,0.1304,0.555,0.403,0.227,0.076
1310,398970,-85.75,23,0.0,0.0,0.0,0.6723,0.4115,0.483,0.0,0.0,0.4657,-0.411,B,0.1483,0.555,0.403,0.227,0.076
1311,398996,-88.43,26,0.0,0.0,0.0,0.6491,0.4275,0.5351,0.0,0.0,0.4228,-0.4183,B,0.1517,0.555,0.403,0.227,0.076
1312,399011,-78.6,15,0.0,0.0,0.0,0.833,0.2301,0.3714,0.0,0.0,0.4209,-0.1987,B,0.1473,0.555,0.403,0.227,0.076
1313,399026,-77.48,15,0.0,0.0,0.0,0.7811,0.2478,0.4358,0.0,0.0,0.4556,-0.1909,B,0.2014,0.555,0.403,0.227,0.076
1314,399263,188.93,237,100.0,0.8347,0.1498,0.4314,0.5981,0.9419,0.2193,0.6566,0.3965,-0.6332,B,0.1413,0.555,0.403,0.227,0.076
1315,399286,-85.98,23,0.0,0.0,0.0,0.6218,0.4204,0.5008,0.0,0.0,0.4708,-0.4351,B,0.1757,0.555,0.403,0.227,0.076
1316,399305,-67.94,19,57.9,0.9789,0.0881,0.7763,0.2872,0.3879,0.0077,0.2368,0.4044,-0.2611,B,0.1709,0.555,0.403,0.227,0.076
1317,399796,636.69,491,95.9,0.6716,0.2055,0.4398,0.5766,0.9379,0.5594,0.7933,0.2883,-0.6291,B,0.1746,0.555,0.404,0.228,0.076
1318,399814,-80.65,18,0.0,0.0,0.0,0.764,0.2693,0.3895,0.0,0.0,0.4173,-0.2226,B,0.1593,0.555,0.404,0.228,0.076
1319,399834,-82.73,20,0.0,0.0,0.0,0.6665,0.3792,0.4557,0.0,0.0,0.4655,-0.349,B,0.1767,0.555,0.404,0.228,0.076
1320,400045,286.01,211,96.7,0.6376,0.2196,0.4364,0.5471,0.9159,0.5991,0.8261,0.4238,-0.56,B,0.1966,0.556,0.404,0.228,0.076
1321,400069,-86.41,24,0.0,0.0,0.0,0.6927,0.3937,0.5886,0.0,0.0,0.3934,-0.3904,B,0.1433,0.556,0.404,0.228,0.076
1322,400093,-85.66,24,0.0,0.0,0.0,0.6592,0.3981,0.5338,0.0,0.0,0.4492,-0.3878,B,0.157,0.556,0.404,0.228,0.076
1323,400107,-76.23,14,0.0,0.0,0.0,0.7735,0.1946,0.367,0.0,0.0,0.449,-0.0962,B,0.1787,0.556,0.404,0.228,0.076
1324,400150,-45.43,43,90.7,0.9395,0.044,0.5751,0.3674,0.6858,0.0201,0.2138,0.4167,-0.2914,B,0.1434,0.556,0.404,0.228,0.076
1325,400170,-78.98,20,15.0,1.0837,0.0527,0.6841,0.3768,0.5332,0.001,0.0412,0.4649,-0.3502,B,0.196,0.556,0.404,0.228,0.076
1326,400223,-105.11,53,0.0,0.0,0.0,0.5545,0.5143,0.8048,0.0,0.0,0.4669,-0.5514,B,0.1868,0.556,0.404,0.228,0.076
1327,400488,203.23,265,99.6,0.7537,0.1497,0.4447,0.613,0.9295,0.2097,0.6432,0.4254,-0.6996,B,0.2004,0.556,0.404,0.228,0.076
1328,400516,-92.83,28,0.0,0.0,0.0,0.6822,0.5034,0.6096,0.0,0.0,0.4368,-0.5764,B,0.1859,0.556,0.404,0.228,0.076
1329,400530,-76.32,14,0.0,0.0,0.0,0.8413,0.1404,0.358,0.0,0.0,0.4197,-0.0686,B,0.1866,0.556,0.404,0.228,0.076
1330,400559,-86.87,29,0.0,0.0,0.0,0.6076,0.4259,0.6549,0.0,0.0,0.4593,-0.3879,B,0.1298,0.556,0.404,0.228,0.076
1331,400589,-96.45,30,0.0,0.0,0.0,0.624,0.5282,0.5505,0.0,0.0,0.4304,-0.6066,B,0.1612,0.556,0.404,0.228,0.076
1332,400858,421.18,269,100.0,0.6638,0.2069,0.4258,0.5794,0.9421,0.8463,0.8106,0.3446,-0.6053,B,0.1261,0.556,0.404,0.228,0.076
1333,401264,530.58,406,96.6,0.6527,0.1797,0.4407,0.5599,0.9182,0.7172,0.6763,0.2937,-0.5769,B,0.1588,0.557,0.404,0.228,0.076
1334,401350,-56.37,86,83.7,1.0813,0.0368,0.5421,0.6258,0.8765,0.0049,0.1756,0.46,-0.7778,B,0.149,0.557,0.405,0.228,0.076
1335,404350,-1908.95,3000,10.8,0.6091,0.219,0.4193,0.638,0.8693,0.1005,0.0853,0.3499,-0.7126,B,0.1754,0.559,0.406,0.23,0.077
1336,404441,-48.84,91,76.9,1.0847,0.0478,0.4909,0.5303,0.8624,0.005,0.2001,0.3816,-0.5686,B,0.1331,0.56,0.406,0.23,0.077
1337,407441,-1681.95,3000,10.5,0.8535,0.1487,0.3722,0.6022,0.9544,0.039,0.0638,0.3886,-0.6327,B,0.1886,0.562,0.408,0.231,0.077
1338,407630,95.34,189,99.5,0.8145,0.1236,0.4506,0.6293,0.9118,0.1992,0.5346,0.4313,-0.7109,B,0.184,0.562,0.408,0.231,0.077
1339,407648,-65.73,18,83.3,0.9816,0.0564,0.7595,0.391,0.4741,0.0135,0.2453,0.4724,-0.4541,B,0.168,0.562,0.408,0.231,0.077
1340,407700,-16.86,52,98.1,0.7803,0.161,0.557,0.4406,0.7714,0.1218,0.7362,0.3245,-0.4293,B,0.1829,0.562,0.408,0.231,0.077
