steps,terminated_early,total_reward,track_pct,search_pct,visibility_pct,n_spiral_activations,mean_centering_dist,mean_fraction,mean_action_jerk,post_handoff_cent,n_transitions,episode,model,scenario
153,True,-45.35293858882496,8.49673202614379,78.43137254901961,9.15032679738562,1,0.7018074573397508,0.04447115384615385,0.044284132762665025,0.7222649081585272,2,1,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
128,True,-76.36749818886776,3.90625,65.625,5.46875,2,0.9514186830780531,0.01015625,0.08881124434626009,0.9512541767915604,3,2,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
47,True,-6.656955820807022,27.659574468085108,12.76595744680851,29.78723404255319,1,1.1619793113223853,0.026066706730769232,0.13365210163528504,1.174786852197095,2,3,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
554,True,-200.508566914513,1.6245487364620939,92.7797833935018,1.8050541516245486,1,1.2316025131520527,0.010525173611111112,0.01729133927345842,1.2228787207343508,2,4,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
43,True,-39.41189417892277,0.0,55.81395348837209,0.0,1,nan,nan,0.1171050916115443,nan,1,5,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,slow_easy
237,True,-92.90999753711012,6.329113924050633,75.52742616033755,6.751054852320675,1,1.0625982838266963,0.0318359375,0.0647256226452478,1.0616665731744033,2,1,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
227,True,154.4800729777815,69.60352422907489,14.09691629955947,70.04405286343612,1,0.94043069980574,0.0702568730221519,0.10483890087797051,0.9408816603182437,2,2,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
144,True,382.24238637447974,88.19444444444444,0.0,88.19444444444444,0,0.3041944035987383,0.1461537278543307,0.4566492209067711,0.3041944035987383,0,3,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
376,True,360.3860422044974,67.55319148936171,15.159574468085106,68.35106382978724,3,0.7715587425012315,0.0999515563484252,0.07872584874058763,0.6914192133845262,6,4,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
143,True,-48.83444068921192,9.79020979020979,74.82517482517483,10.48951048951049,1,0.7032067748978369,0.040736607142857144,0.053532523221113314,0.7236408833271623,2,5,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,medium
129,True,-22.163777312081397,31.782945736434108,49.6124031007752,32.55813953488372,1,0.9853378398826557,0.030154344512195123,0.09182323341519805,0.9870804497541661,2,1,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
19,True,7.969920986883835,94.73684210526316,0.0,94.73684210526316,0,0.7433753065814429,0.14100477430555555,0.20742474496364594,0.7433753065814429,0,2,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
333,True,-91.92272022362535,15.615615615615615,76.87687687687688,15.915915915915916,1,0.9779745721770448,0.05594576322115385,0.05121354421555816,0.9820902161088514,2,3,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
184,True,-95.94625842818857,2.717391304347826,80.43478260869566,3.260869565217391,1,1.3209965332154066,0.008203125,0.049674483229879475,1.3257556826971013,2,4,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
438,True,-97.30829176688536,10.045662100456621,84.70319634703196,10.273972602739725,1,0.944519185714375,0.07366388494318182,0.02817958277102466,0.9533362012222404,2,5,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,fast_hard
244,True,405.4196280693452,86.06557377049181,0.0,86.06557377049181,0,0.6856813554313964,0.08480747767857143,0.2672093769405114,0.6584238271614101,0,1,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
456,True,583.9248304630274,59.86842105263158,32.45614035087719,60.08771929824562,1,0.5618680211936766,0.16038876488095238,0.055657710077670904,0.554577640625841,2,2,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
200,True,-98.79751798814343,4.0,80.0,4.5,1,1.1735392693239863,0.0118408203125,0.05769189639747068,1.1723668093013795,2,3,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
383,True,513.4841418703036,77.02349869451697,8.877284595300262,77.54569190600522,2,0.7729956256016941,0.11691273834745762,0.08740219640599184,0.6577996078589328,4,4,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
106,True,-48.10264691182715,2.830188679245283,63.20754716981132,3.7735849056603774,1,0.9541879876521304,0.005859375,0.0786904829243819,0.953248902078872,2,5,./models/hover_track_v4_2/checkpoints/model_350000_steps.zip,recovery
